id,tag,population,geometry,centroid,area_id,area_distance,area_time,fastest_id,fastest_distance,fastest_time,area_levels,fastest_levels
3100,7_6_7,869,"MULTIPOLYGON (((-58.46340053554712 -34.62709565520817, -58.46340037315809 -34.62709560354227, -58.46333169704553 -34.62707375343309, -58.46332045134325 -34.62709544436704, -58.46270150269294 -34.62690790437292, -58.46255522162674 -34.62686910015327, -58.46220268231318 -34.62676684223293, -58.46203297302176 -34.62671796652377, -58.46196907664402 -34.62668345794325, -58.46196902682354 -34.62668344300843, -58.46189930169889 -34.62666254130169, -58.46189137834634 -34.62668000663147, -58.46135873830598 -34.62652809536704, -58.46102485951371 -34.62643351055808, -58.46081860309901 -34.62637301253573, -58.4607438023295 -34.62634596818548, -58.46073144843763 -34.6263708984124, -58.46057698156805 -34.62668252613373, -58.46050507311085 -34.62681252927572, -58.46068134147075 -34.62687373158053, -58.4617416837549 -34.62720502335922, -58.46191505725004 -34.62725925178737, -58.46317562136456 -34.62764792851134, -58.46338716487228 -34.62771314097522, -58.46464424793438 -34.62802870145426, -58.46485816489466 -34.62754635761626, -58.46478668457948 -34.62752565393422, -58.46421595062992 -34.62734586754495, -58.46396836936529 -34.62727607927469, -58.46388402480828 -34.6272497412022, -58.46382958427931 -34.62723424823587, -58.46347440065369 -34.62711819073682, -58.46340053554712 -34.62709565520817)))",POINT (-58.46270619579242 -34.62720118298882),12,2.436,593,4,1.005,328,1,1
3101,7_6_8,439,"MULTIPOLYGON (((-58.46464424793438 -34.62802870145426, -58.46338716487228 -34.62771314097522, -58.46317562136456 -34.62764792851134, -58.46191505725004 -34.62725925178737, -58.4617416837549 -34.62720502335922, -58.46167548453739 -34.62735714064956, -58.46120697152195 -34.62841569269038, -58.46138690733689 -34.62847295020961, -58.46271189685381 -34.62884973051658, -58.46324250944634 -34.6290014245487, -58.46354053259349 -34.62908720038754, -58.46411204353555 -34.62925170767384, -58.46416818653505 -34.62910465982264, -58.46464424793438 -34.62802870145426)))",POINT (-58.46292042560201 -34.62823492056966),12,2.129,536,4,1.1640000000000001,389,1,1
3102,7_6_9,687,"MULTIPOLYGON (((-58.4617416837549 -34.62720502335922, -58.46068134147075 -34.62687373158053, -58.46050507311085 -34.62681252927572, -58.46041927682734 -34.62696760338667, -58.45985746183671 -34.62795558276909, -58.46001856710353 -34.62801636311647, -58.46098869744018 -34.62834632128911, -58.46120697152195 -34.62841569269038, -58.46167548453739 -34.62735714064956, -58.4617416837549 -34.62720502335922)))",POINT (-58.46082457625553 -34.62761101232543),12,2.242,560,4,1.169,354,1,1
3103,7_7_1,641,"MULTIPOLYGON (((-58.46978775454889 -34.62700981459145, -58.46933348697802 -34.62804029753539, -58.47041534665699 -34.62835489239969, -58.47065952856937 -34.62842403396931, -58.47110441342029 -34.62742502673836, -58.47144724771214 -34.62665511737612, -58.47157569212937 -34.62636953500995, -58.47043634368784 -34.62601614985367, -58.47025129521033 -34.62595820172784, -58.46978775454889 -34.62700981459145)))",POINT (-58.47045380941658 -34.62719688324312),4,1.001,237,4,1.001,237,0,0
3104,7_7_10,789,"MULTIPOLYGON (((-58.46802193399693 -34.62888102392308, -58.4674569793235 -34.62873801428666, -58.46607522985321 -34.62838818941602, -58.46551987152802 -34.62965169665786, -58.46690956352614 -34.63000962633483, -58.46708149730902 -34.63005384711001, -58.4674445354182 -34.63014587885734, -58.46802193399693 -34.62888102392308)))",POINT (-58.46676661767247 -34.6292661529333),12,2.129,534,4,1.7919999999999998,464,1,1
3105,7_7_11,613,"MULTIPOLYGON (((-58.46607522985321 -34.62838818941602, -58.46590048853161 -34.62834396728392, -58.46464424793438 -34.62802870145426, -58.46416818653505 -34.62910465982264, -58.46411204353555 -34.62925170767384, -58.4653436794389 -34.62960627654764, -58.46551987152802 -34.62965169665786, -58.46607522985321 -34.62838818941602)))",POINT (-58.46508996826619 -34.62883173747706),12,2.0469999999999997,534,4,0.877,289,1,0
3106,7_7_2,586,"MULTIPOLYGON (((-58.47025129521033 -34.62595820172784, -58.46886787003193 -34.62552488445504, -58.46840704042855 -34.62657430883752, -58.46858016141552 -34.62662930248388, -58.46978775454889 -34.62700981459145, -58.47025129521033 -34.62595820172784)))",POINT (-58.46932876031828 -34.62626687344144),4,0.867,229,4,0.867,229,0,0
3107,7_7_3,958,"MULTIPOLYGON (((-58.46886787003193 -34.62552488445504, -58.4677323782063 -34.6251692201989, -58.46752492709716 -34.62510457848118, -58.46706749044611 -34.62614899757154, -58.46726463505922 -34.6262111051446, -58.46840704042855 -34.62657430883752, -58.46886787003193 -34.62552488445504)))",POINT (-58.46796751974775 -34.62583813852476),4,0.7340000000000001,200,4,0.7340000000000001,200,0,0
3108,7_7_4,639,"MULTIPOLYGON (((-58.46752492709716 -34.62510457848118, -58.46611520522217 -34.62466517441909, -58.46566405760125 -34.62570641902387, -58.46706749044611 -34.62614899757154, -58.46752492709716 -34.62510457848118)))",POINT (-58.46659354519969 -34.62540618524326),4,0.599,174,4,0.599,174,0,0
3109,7_7_5,637,"MULTIPOLYGON (((-58.46706749044611 -34.62614899757154, -58.46566405760125 -34.62570641902387, -58.46523871116722 -34.62668822260978, -58.46517652258882 -34.62682851034199, -58.46533217653851 -34.62687379030956, -58.46658542329116 -34.6272496146421, -58.46706749044611 -34.62614899757154)))",POINT (-58.4661218268822 -34.62648227895466),4,1.395,336,4,1.395,336,1,1
3110,7_7_6,959,"MULTIPOLYGON (((-58.46978775454889 -34.62700981459145, -58.46858016141552 -34.62662930248388, -58.46840704042855 -34.62657430883752, -58.46726463505922 -34.6262111051446, -58.46706749044611 -34.62614899757154, -58.46658542329116 -34.6272496146421, -58.46672097227374 -34.62729024542831, -58.46793929930214 -34.62763957720217, -58.46907754971951 -34.62796587205347, -58.46933348697802 -34.62804029753539, -58.46978775454889 -34.62700981459145)))",POINT (-58.46817798362288 -34.62710792357862),4,1.255,310,4,1.255,310,1,1
3111,7_7_7,665,"MULTIPOLYGON (((-58.46494583209107 -34.62754931388019, -58.46535741990884 -34.62767149283827, -58.46578613364708 -34.62779859971698, -58.46619993971867 -34.62793683265112, -58.46626443449114 -34.62795507083593, -58.46665873026677 -34.62806937671753, -58.46688160917061 -34.62813012756989, -58.46755425129356 -34.62833053194827, -58.46762735166736 -34.62835010714172, -58.46762782497103 -34.62835024084594, -58.46770113372966 -34.62837094991168, -58.46787340610599 -34.62842749392751, -58.46804593415912 -34.62848171366634, -58.46815848233319 -34.62851896345718, -58.46833288500068 -34.6285716333575, -58.46841263158317 -34.62859719388938, -58.46879338791246 -34.62871654567595, -58.46887211212145 -34.62873830301308, -58.4689359265438 -34.62875689194183, -58.46900809045217 -34.62877660720407, -58.46906439651219 -34.62865082540089, -58.46913340804903 -34.62867054075378, -58.46985641265908 -34.62888057796342, -58.46984516934103 -34.62891311492714, -58.4703721322247 -34.6290693557745, -58.47043780617312 -34.62892188188432, -58.47065952856937 -34.62842403396931, -58.47041534665699 -34.62835489239969, -58.46933348697802 -34.62804029753539, -58.46907754971951 -34.62796587205347, -58.46793929930214 -34.62763957720217, -58.46672097227374 -34.62729024542831, -58.46658542329116 -34.6272496146421, -58.46533217653851 -34.62687379030956, -58.46517652258882 -34.62682851034199, -58.46491294291709 -34.62742297217809, -58.46491302907604 -34.62742299792843, -58.46485852972903 -34.62754646811106, -58.46493629064716 -34.62757001898117, -58.46494583209107 -34.62754931388019)))",POINT (-58.4677145393018 -34.62796316578904),4,1.656,454,4,1.656,454,1,1
3112,7_7_8,506,"MULTIPOLYGON (((-58.46494583209107 -34.62754931388019, -58.46493629064716 -34.62757001898117, -58.46485852972903 -34.62754646811106, -58.46485816489466 -34.62754635761626, -58.46464424793438 -34.62802870145426, -58.46590048853161 -34.62834396728392, -58.46607522985321 -34.62838818941602, -58.4674569793235 -34.62873801428666, -58.46762735166736 -34.62835010714172, -58.46755425129356 -34.62833053194827, -58.46688160917061 -34.62813012756989, -58.46665873026677 -34.62806937671753, -58.46626443449114 -34.62795507083593, -58.46619993971867 -34.62793683265112, -58.46578613364708 -34.62779859971698, -58.46535741990884 -34.62767149283827, -58.46494583209107 -34.62754931388019)))",POINT (-58.46608703433555 -34.62814526035364),12,2.151,577,4,1.263,459,1,1
3113,7_7_9,936,"MULTIPOLYGON (((-58.47020943701629 -34.62943480069283, -58.47031770189227 -34.62919161681058, -58.4703721322247 -34.6290693557745, -58.46984516934103 -34.62891311492714, -58.46985641265908 -34.62888057796342, -58.46913340804903 -34.62867054075378, -58.46906439651219 -34.62865082540089, -58.46900809045217 -34.62877660720407, -58.4689359265438 -34.62875689194183, -58.46887211212145 -34.62873830301308, -58.46879338791246 -34.62871654567595, -58.46841263158317 -34.62859719388938, -58.46833288500068 -34.6285716333575, -58.46815848233319 -34.62851896345718, -58.46804593415912 -34.62848171366634, -58.46787340610599 -34.62842749392751, -58.46770113372966 -34.62837094991168, -58.46762782497103 -34.62835024084594, -58.46762735166736 -34.62835010714172, -58.4674569793235 -34.62873801428666, -58.46802193399693 -34.62888102392308, -58.4674445354182 -34.63014587885734, -58.46830361236359 -34.63036366658835, -58.46963965118798 -34.63070706004523, -58.47020943701629 -34.62943480069283)))",POINT (-58.46886142623126 -34.62954983506676),12,2.918,620,4,1.486,396,2,1
3114,7_8_1,682,"MULTIPOLYGON (((-58.46963965118798 -34.63070706004523, -58.46830361236359 -34.63036366658835, -58.46769204945714 -34.63174711943189, -58.46879176013058 -34.63208975686728, -58.46899130597956 -34.63215538271152, -58.46963965118798 -34.63070706004523)))",POINT (-58.46866227503396 -34.63124347612943),12,2.501,480,4,1.5430000000000001,387,1,1
3115,7_8_2,879,"MULTIPOLYGON (((-58.46633026800124 -34.6313240549379, -58.46579150498363 -34.63249847486557, -58.4671771596192 -34.63292499523652, -58.46763820981683 -34.6318688157957, -58.46769204945714 -34.63174711943189, -58.46830361236359 -34.63036366658835, -58.4674445354182 -34.63014587885734, -58.46708149730902 -34.63005384711001, -58.46690956352614 -34.63000962633483, -58.46682488321631 -34.63015984551423, -58.46633026800124 -34.6313240549379)))",POINT (-58.46704769430774 -34.63145076034291),12,1.969,478,4,1.431,476,1,1
3116,7_8_3,583,"MULTIPOLYGON (((-58.46899130597956 -34.63215538271152, -58.46879176013058 -34.63208975686728, -58.46769204945714 -34.63174711943189, -58.46763820981683 -34.6318688157957, -58.4671771596192 -34.63292499523652, -58.46848477859261 -34.63328685354822, -58.46899130597956 -34.63215538271152)))",POINT (-58.46808293540677 -34.63252592584811),12,2.3480000000000003,445,4,1.696,435,1,1
3117,7_8_4,821,"MULTIPOLYGON (((-58.47052761000167 -34.63260685800403, -58.47038702480677 -34.63257904912601, -58.46919647555917 -34.63222276855075, -58.46899130597956 -34.63215538271152, -58.46848477859261 -34.63328685354822, -58.47000985547113 -34.6337554490468, -58.47119608557443 -34.63411996159859, -58.47128007647995 -34.6339316396906, -58.47174491556154 -34.63288685346362, -58.47066546879135 -34.63263417392398, -58.47052761000167 -34.63260685800403)))",POINT (-58.47012040615266 -34.6331298706098),12,2.238,478,12,2.238,478,1,1
3118,7_8_5,1040,"MULTIPOLYGON (((-58.47287429875576 -34.63315120980914, -58.47174491556154 -34.63288685346362, -58.47128007647995 -34.6339316396906, -58.47119608557443 -34.63411996159859, -58.47066972822301 -34.63529989480462, -58.46963336088839 -34.6349771307032, -58.46948467618008 -34.63493171504835, -58.46902243858158 -34.63597480198275, -58.4702104843707 -34.63632925314306, -58.47130293645622 -34.63665517744089, -58.47175595074725 -34.63564497105966, -58.47228025124974 -34.63447580839547, -58.47287429875576 -34.63315120980914)))",POINT (-58.4711227329098 -34.63496895724061),12,2.5860000000000003,506,12,2.5860000000000003,506,1,1
3119,7_8_6,896,"MULTIPOLYGON (((-58.47000985547113 -34.6337554490468, -58.46848477859261 -34.63328685354822, -58.46839618173497 -34.63348468112137, -58.46796324418098 -34.63445846487797, -58.46814745830927 -34.63452254339127, -58.46948467618008 -34.63493171504835, -58.46963336088839 -34.6349771307032, -58.47066972822301 -34.63529989480462, -58.47119608557443 -34.63411996159859, -58.47000985547113 -34.6337554490468)))",POINT (-58.46957846786584 -34.63429216681408),12,2.1,425,12,2.1,425,1,1
3120,7_8_7,678,"MULTIPOLYGON (((-58.46848477859261 -34.63328685354822, -58.4671771596192 -34.63292499523652, -58.46668244621966 -34.63405793693417, -58.467753383568 -34.63438551362146, -58.46796324418098 -34.63445846487797, -58.46839618173497 -34.63348468112137, -58.46848477859261 -34.63328685354822)))",POINT (-58.46758123724251 -34.63368082044257),12,2.2119999999999997,417,12,2.2119999999999997,417,1,1
3121,7_8_8,818,"MULTIPOLYGON (((-58.46948467618008 -34.63493171504835, -58.46814745830927 -34.63452254339127, -58.46796324418098 -34.63445846487797, -58.467753383568 -34.63438551362146, -58.46668244621966 -34.63405793693417, -58.46628177559381 -34.63497565540805, -58.46621830559298 -34.63514122603225, -58.46749195946155 -34.63551865971657, -58.4677514120469 -34.63559562358036, -58.46902243858158 -34.63597480198275, -58.46948467618008 -34.63493171504835)))",POINT (-58.46784094776955 -34.63502275061185),12,2.08,396,12,2.08,396,1,1
3122,7_9_1,667,"MULTIPOLYGON (((-58.46124651870245 -34.63240462904482, -58.45954344757917 -34.63189232639706, -58.45902503793162 -34.63297157287365, -58.46076527570642 -34.63350557411831, -58.46083718993025 -34.63335782390367, -58.46124651870245 -34.63240462904482)))",POINT (-58.46014678649855 -34.63269681355698),12,1.8359999999999999,379,12,1.8359999999999999,379,1,1
3123,7_9_10,692,"MULTIPOLYGON (((-58.46690956352614 -34.63000962633483, -58.46551987152802 -34.62965169665786, -58.4649630478712 -34.63091167989278, -58.46633026800124 -34.6313240549379, -58.46682488321631 -34.63015984551423, -58.46690956352614 -34.63000962633483)))",POINT (-58.4659308503088 -34.63047558454734),12,1.902,481,4,1.306,463,1,1
3124,7_9_11,577,"MULTIPOLYGON (((-58.46633026800124 -34.6313240549379, -58.4649630478712 -34.63091167989278, -58.46444369411045 -34.63208693868359, -58.46459501218051 -34.63213017729346, -58.46579150498363 -34.63249847486557, -58.46633026800124 -34.6313240549379)))",POINT (-58.46538360710671 -34.63170357196791),12,1.757,426,12,1.757,426,1,1
3125,7_9_2,625,"MULTIPOLYGON (((-58.46262132789401 -34.63282056689678, -58.46252709475309 -34.63278986156206, -58.46124651870245 -34.63240462904482, -58.46083718993025 -34.63335782390367, -58.46076527570642 -34.63350557411831, -58.46092588139508 -34.63355480352917, -58.46215228465525 -34.63392524989185, -58.46258809908139 -34.63289930185993, -58.46262132789401 -34.63282056689678)))",POINT (-58.46169808261631 -34.6331646939563),12,1.579,321,12,1.579,321,1,1
3126,7_9_3,543,"MULTIPOLYGON (((-58.46394128037886 -34.63322374289631, -58.46380197423575 -34.63318550353978, -58.46278057013173 -34.6328724700146, -58.46262132789401 -34.63282056689678, -58.46258809908139 -34.63289930185993, -58.46215228465525 -34.63392524989185, -58.46345708608992 -34.63431934618498, -58.46394128037886 -34.63322374289631)))",POINT (-58.46304240888104 -34.63357241050003),12,1.4880000000000002,330,12,1.4880000000000002,330,1,1
3127,7_9_4,826,"MULTIPOLYGON (((-58.46528859582456 -34.63363148162183, -58.46407828617706 -34.63326127787098, -58.46394128037886 -34.63322374289631, -58.46345708608992 -34.63431934618498, -58.46420057452127 -34.63454385368715, -58.46463545661636 -34.6346751898803, -58.46480535407508 -34.63472518869862, -58.46605258147482 -34.63509207416892, -58.46621830559298 -34.63514122603225, -58.46628177559381 -34.63497565540805, -58.46668244621966 -34.63405793693417, -58.46528859582456 -34.63363148162183)))",POINT (-58.46506865477919 -34.63418421433167),12,1.5619999999999998,333,12,1.5619999999999998,333,1,1
3128,7_9_5,494,"MULTIPOLYGON (((-58.4671771596192 -34.63292499523652, -58.46579150498363 -34.63249847486557, -58.46573118711121 -34.63262981874239, -58.46528859582456 -34.63363148162183, -58.46668244621966 -34.63405793693417, -58.4671771596192 -34.63292499523652)))",POINT (-58.46623407591935 -34.63327841035245),12,1.693,367,12,1.693,367,1,1
3129,7_9_6,893,"MULTIPOLYGON (((-58.46444369411045 -34.63208693868359, -58.46430916089181 -34.63204855898114, -58.4631049278133 -34.63167461287668, -58.46262132789401 -34.63282056689678, -58.46278057013173 -34.6328724700146, -58.46380197423575 -34.63318550353978, -58.46394128037886 -34.63322374289631, -58.46407828617706 -34.63326127787098, -58.46528859582456 -34.63363148162183, -58.46573118711121 -34.63262981874239, -58.46579150498363 -34.63249847486557, -58.46459501218051 -34.63213017729346, -58.46444369411045 -34.63208693868359)))",POINT (-58.46419915410302 -34.63265597272756),12,1.62,382,12,1.62,382,1,1
3130,7_9_7,753,"MULTIPOLYGON (((-58.4631049278133 -34.63167461287668, -58.46297107747137 -34.63163306257425, -58.46173720669294 -34.63126199042278, -58.46124651870245 -34.63240462904482, -58.46252709475309 -34.63278986156206, -58.46262132789401 -34.63282056689678, -58.4631049278133 -34.63167461287668)))",POINT (-58.4621776081261 -34.63204023320066),12,1.885,377,12,1.885,377,1,1
3131,7_9_8,972,"MULTIPOLYGON (((-58.46411204353555 -34.62925170767384, -58.46354053259349 -34.62908720038754, -58.46324250944634 -34.6290014245487, -58.46271189685381 -34.62884973051658, -58.46229374093026 -34.62994772439551, -58.46223733849246 -34.63008864439735, -58.46218468468677 -34.6302199161763, -58.46173720669294 -34.63126199042278, -58.46297107747137 -34.63163306257425, -58.4631049278133 -34.63167461287668, -58.46430916089181 -34.63204855898114, -58.46444369411045 -34.63208693868359, -58.4649630478712 -34.63091167989278, -58.46359413727654 -34.63049872610731, -58.46384248544257 -34.6299007463199, -58.46411204353555 -34.62925170767384)))",POINT (-58.46328560920092 -34.63059533116087),12,2.023,492,4,1.119,403,1,1
3132,7_9_9,685,"MULTIPOLYGON (((-58.46551987152802 -34.62965169665786, -58.4653436794389 -34.62960627654764, -58.46411204353555 -34.62925170767384, -58.46384248544257 -34.6299007463199, -58.46359413727654 -34.63049872610731, -58.4649630478712 -34.63091167989278, -58.46551987152802 -34.62965169665786)))",POINT (-58.4645494906109 -34.63007776511446),12,1.901,481,4,1.028,362,1,1
3133,8_1_1,1147,"MULTIPOLYGON (((-58.49639963271143 -34.6767341698655, -58.49563989769299 -34.67604802182802, -58.4946184313012 -34.67681120053497, -58.4947347445001 -34.67690603161439, -58.49539044431032 -34.67750699969507, -58.49611531533493 -34.67817139756436, -58.49611735094897 -34.67816978735777, -58.49640576777669 -34.67842146244077, -58.4968200221722 -34.67878294062362, -58.49784595617604 -34.67800774596094, -58.49744023090863 -34.67764164736875, -58.49714947418657 -34.67737928566143, -58.49713012945801 -34.67739391222246, -58.49654145018769 -34.67686230288253, -58.49645881567177 -34.67678767599133, -58.49639963271143 -34.6767341698655)))",POINT (-58.49623196950481 -34.67741937107768),6,4.663,743,6,4.663,743,2,2
3134,8_1_10,1514,"MULTIPOLYGON (((-58.48936105164462 -34.67084378631376, -58.48928077981159 -34.67118867218925, -58.48923200381876 -34.6713992517976, -58.48920203795878 -34.67152193763288, -58.4891810966315 -34.67161011353979, -58.48956849773305 -34.67180735795252, -58.48971675713327 -34.67188148208177, -58.4898688282624 -34.67161975120144, -58.48988450388861 -34.67159277515967, -58.49011299647217 -34.67121306601204, -58.4901947007033 -34.67108600197562, -58.49031841315287 -34.67091294123047, -58.49029615549827 -34.67088336801726, -58.49033654134974 -34.67082835740131, -58.4904049559383 -34.67072714198862, -58.49052218909849 -34.67055394165018, -58.49057315647632 -34.67053484499063, -58.49064506335412 -34.67042757213993, -58.49068399924362 -34.67037129409766, -58.49080293628959 -34.67019858605921, -58.49089724297977 -34.67003905296649, -58.49103090002063 -34.66979126885322, -58.49110296713148 -34.66965758652212, -58.49114071744728 -34.66962602757752, -58.49056835039497 -34.6691648093164, -58.4905339757601 -34.66909509697996, -58.4905175987987 -34.66906193080933, -58.49028209878909 -34.66859302798952, -58.49017330337657 -34.66849854295609, -58.49002692583677 -34.66868703165648, -58.48995314838161 -34.66880641759453, -58.48988253285294 -34.66895122600215, -58.48937542831501 -34.6694237451149, -58.4894953934951 -34.66952787653826, -58.48948611385153 -34.66956344291427, -58.48973115888263 -34.66976959155151, -58.48967220986423 -34.66988312878257, -58.48964162008649 -34.669917995637, -58.48955181036676 -34.67002027171554, -58.48946805068155 -34.67038198996506, -58.48942744738574 -34.67055728525141, -58.48939663312248 -34.67069060542418, -58.48936105164462 -34.67084378631376)))",POINT (-58.49005137798473 -34.67016772847941),6,3.758,690,6,3.758,690,2,2
3135,8_1_11,665,"MULTIPOLYGON (((-58.4898688282624 -34.67161975120144, -58.48971675713327 -34.67188148208177, -58.49032377941422 -34.6721850160578, -58.49042814664589 -34.67202195987908, -58.49090983160256 -34.67222269975294, -58.49114717884087 -34.67231961899367, -58.49170840816601 -34.67254822517367, -58.49159818949658 -34.67230232936219, -58.49151218329193 -34.67206537161961, -58.4914855520823 -34.67196213574012, -58.49146821881545 -34.67187777139895, -58.4914196344287 -34.67164073431324, -58.49139797417948 -34.67136777441591, -58.49140610755914 -34.67122347288783, -58.49143865943656 -34.67094704940526, -58.49145516583294 -34.67085929669425, -58.49148162691026 -34.67071823034781, -58.49149064579483 -34.67067019876683, -58.49158643070348 -34.6703512943453, -58.49172483889831 -34.67004407014574, -58.49179435341074 -34.66992609266606, -58.49114071744728 -34.66962602757752, -58.49110296713148 -34.66965758652212, -58.49103090002063 -34.66979126885322, -58.49089724297977 -34.67003905296649, -58.49080293628959 -34.67019858605921, -58.49068399924362 -34.67037129409766, -58.49064506335412 -34.67042757213993, -58.49057315647632 -34.67053484499063, -58.49052218909849 -34.67055394165018, -58.4904049559383 -34.67072714198862, -58.49033654134974 -34.67082835740131, -58.49029615549827 -34.67088336801726, -58.49031841315287 -34.67091294123047, -58.4901947007033 -34.67108600197562, -58.49011299647217 -34.67121306601204, -58.48988450388861 -34.67159277515967, -58.4898688282624 -34.67161975120144)))",POINT (-58.49089051668606 -34.67117360391953),6,3.645,646,6,3.645,646,2,2
3136,8_1_12,3404,"MULTIPOLYGON (((-58.4891810966315 -34.67161011353979, -58.48916236858499 -34.67168899294004, -58.48914304475133 -34.67177083029059, -58.48891763332002 -34.67274998938078, -58.48888455909762 -34.6727497852162, -58.48881474759271 -34.67302853992955, -58.48877610571196 -34.67321496155639, -58.48871848289076 -34.67349251637111, -58.48866092978956 -34.67372154873286, -58.48859868898047 -34.67368001158687, -58.48859247399799 -34.67370508398688, -58.48849731944314 -34.67363207407671, -58.48836208059976 -34.67425520217471, -58.48821796655035 -34.6743986412443, -58.48809798150148 -34.67452486626709, -58.4880052674019 -34.67462854980381, -58.48791800461175 -34.67471871071642, -58.4878551872378 -34.67478526657474, -58.4880196682637 -34.67492946162815, -58.48815077391245 -34.67492612438116, -58.4886451610554 -34.67536603159066, -58.48830916543977 -34.67688578976066, -58.48828189422526 -34.67691114825086, -58.48833827767265 -34.67702543511479, -58.48833146834507 -34.67705931065564, -58.48835535231878 -34.67710726460833, -58.48837931808911 -34.67714395064411, -58.48862176440375 -34.67715467425332, -58.488749172624 -34.67703865820208, -58.48935416513154 -34.67648794988193, -58.48997116418205 -34.67592160161897, -58.49106731650543 -34.67484815462121, -58.49127974284214 -34.67463250834582, -58.49170881248818 -34.6741969303425, -58.49210650486214 -34.67379485271189, -58.49227326695748 -34.67362628682801, -58.49243039934653 -34.67346744162531, -58.49216885668955 -34.67318193424947, -58.49205091834225 -34.67304836763947, -58.49197339967518 -34.6729551443882, -58.49188845500498 -34.67283326013747, -58.491836260448 -34.67275904531526, -58.49175676806259 -34.67262673685534, -58.49170840816601 -34.67254822517367, -58.49114717884087 -34.67231961899367, -58.49090983160256 -34.67222269975294, -58.49042814664589 -34.67202195987908, -58.49032377941422 -34.6721850160578, -58.48971675713327 -34.67188148208177, -58.48956849773305 -34.67180735795252, -58.4891810966315 -34.67161011353979)))",POINT (-58.48993570960291 -34.67410190542014),6,4.289,745,6,4.289,745,2,2
3137,8_1_2,1625,"MULTIPOLYGON (((-58.49563989769299 -34.67604802182802, -58.49639963271143 -34.6767341698655, -58.49645881567177 -34.67678767599133, -58.49654145018769 -34.67686230288253, -58.49713012945801 -34.67739391222246, -58.49714947418657 -34.67737928566143, -58.49744023090863 -34.67764164736875, -58.49784595617604 -34.67800774596094, -58.50252262627927 -34.67447376536781, -58.50200430524068 -34.67418540464421, -58.50164188201703 -34.67398377300267, -58.50164187158515 -34.67398376827954, -58.50068145038688 -34.67346867132583, -58.50011811146123 -34.6731668657876, -58.4997419291654 -34.67296528523271, -58.49912752472801 -34.67263602508304, -58.4989282600074 -34.6725146023877, -58.49872379416732 -34.67238874416429, -58.49825285649236 -34.67205070446789, -58.49791638956938 -34.67180931686414, -58.49740794106608 -34.67144445300136, -58.49723324902413 -34.67131907357634, -58.49703993045862 -34.67118032484565, -58.49587318440062 -34.67019562163276, -58.49573802599642 -34.67006234490709, -58.49454991043394 -34.67129001780508, -58.49345020762478 -34.67242610490384, -58.49298453333209 -34.67290722007793, -58.49269234214033 -34.67320265219864, -58.49243039934653 -34.67346744162531, -58.49227326695748 -34.67362628682801, -58.49210650486214 -34.67379485271189, -58.49170881248818 -34.6741969303425, -58.4933242148546 -34.67565600979365, -58.4938483118415 -34.67612933994021, -58.49446221047632 -34.67668384370032, -58.4946184313012 -34.67681120053497, -58.49563989769299 -34.67604802182802)))",POINT (-58.49682649222927 -34.67421663000163),6,4.064,684,6,4.064,684,2,2
3138,8_1_3,1321,"MULTIPOLYGON (((-58.4919461301503 -34.67128081084876, -58.49140610755914 -34.67122347288783, -58.49139797417948 -34.67136777441591, -58.4914196344287 -34.67164073431324, -58.49146821881545 -34.67187777139895, -58.4914855520823 -34.67196213574012, -58.49151218329193 -34.67206537161961, -58.49159818949658 -34.67230232936219, -58.49170840816601 -34.67254822517367, -58.49175676806259 -34.67262673685534, -58.491836260448 -34.67275904531526, -58.49188845500498 -34.67283326013747, -58.49197339967518 -34.6729551443882, -58.49205091834225 -34.67304836763947, -58.49216885668955 -34.67318193424947, -58.49243039934653 -34.67346744162531, -58.49269234214033 -34.67320265219864, -58.49298453333209 -34.67290722007793, -58.49345020762478 -34.67242610490384, -58.49305015536637 -34.67216514192007, -58.49271072734514 -34.67194522012819, -58.49264336733309 -34.67189255924006, -58.49260388765435 -34.67185714545681, -58.4925437667079 -34.67178603154343, -58.49248491869041 -34.6716987196757, -58.49244449333239 -34.67164041813936, -58.49238103959545 -34.67154500853641, -58.49228125539484 -34.67139953596666, -58.49221720728915 -34.67130961952262, -58.4919461301503 -34.67128081084876)))",POINT (-58.49228253215802 -34.67227706435384),6,3.951,693,6,3.951,693,2,2
